province,county,commune,genre,name,name_add,longitude,latitude
2,1,1,1,Bolesławiec,gmina miejska,15.5657397,51.2658553
2,1,2,2,Bolesławiec,gmina wiejska,15.5657397,51.2658553
2,1,3,2,Gromadka,gmina wiejska,15.741658,51.4262858
2,1,4,3,Nowogrodziec,gmina miejsko-wiejska,15.3983422,51.1973679
2,1,4,4,Nowogrodziec,miasto,15.3983422,51.1973679
2,1,4,5,Nowogrodziec,obszar wiejski,15.3983422,51.1973679
2,1,5,2,Osiecznica,gmina wiejska,15.4476094,51.4017634
2,1,6,2,Warta Bolesławiecka,gmina wiejska,15.7045412,51.2272195
2,1,,,bolesławiecki,powiat,15.5803488,51.3623002
2,2,1,1,Bielawa,gmina miejska,16.6229286,50.6907986
2,2,2,1,Dzierżoniów,gmina miejska,16.6567892,50.7308605
2,2,3,3,Pieszyce,gmina miejsko-wiejska,16.5820422,50.7116152
2,2,3,4,Pieszyce,miasto,16.5820422,50.7116152
2,2,3,5,Pieszyce,obszar wiejski,16.5820422,50.7116152
2,2,4,1,Piława Górna,gmina miejska,16.7434759,50.6828036
2,2,5,2,Dzierżoniów,gmina wiejska,16.6567892,50.7308605
2,2,7,3,Niemcza,gmina miejsko-wiejska,16.8357165,50.7197493
2,2,7,4,Niemcza,miasto,16.8357165,50.7197493
2,2,7,5,Niemcza,obszar wiejski,16.8357165,50.7197493
2,2,,,dzierżoniowski,powiat,16.7233293,50.7717947
2,3,1,1,Głogów,gmina miejska,16.0846672,51.6635852
2,3,2,2,Głogów,gmina wiejska,16.0846672,51.6635852
2,3,3,2,Jerzmanowa,gmina wiejska,16.0449374,51.5962098
2,3,4,2,Kotla,gmina wiejska,77.2430237,28.6377383
2,3,5,2,Pęcław,gmina wiejska,16.2632835,51.6447485
2,3,,,głogowski,powiat,16.096829,51.6574339
2,4,1,3,Góra,gmina miejsko-wiejska,16.5376529,51.669945
2,4,1,4,Góra,miasto,16.5376529,51.669945
2,4,1,5,Góra,obszar wiejski,16.5376529,51.669945
2,4,3,2,Niechlów,gmina wiejska,16.3542927,51.6642526
2,4,4,3,Wąsosz,gmina miejsko-wiejska,16.69165,51.5623852
2,4,4,4,Wąsosz,miasto,16.69165,51.5623852
2,4,4,5,Wąsosz,obszar wiejski,16.69165,51.5623852
2,4,,,górowski,powiat,16.5125886,51.663189
2,5,1,1,Jawor,gmina miejska,16.186323,51.0545282
2,5,2,3,Bolków,gmina miejsko-wiejska,16.1037801,50.9245
2,5,2,4,Bolków,miasto,16.1037801,50.9245
2,5,2,5,Bolków,obszar wiejski,16.1037801,50.9245
2,5,3,2,Męcinka,gmina wiejska,16.0571725,51.0602826
2,5,6,2,Wądroże Wielkie,gmina wiejska,16.3309425,51.1153775
2,5,,,jaworski,powiat,-81.813757,41.35985
2,6,1,1,Karpacz,gmina miejska,15.7555976,50.7758815
2,6,2,1,Kowary,gmina miejska,15.83665,50.79171
2,6,3,1,Piechowice,gmina miejska,15.59851,50.84956
2,6,4,1,Szklarska Poręba,gmina miejska,15.5261477,50.8274316
2,6,5,2,Janowice Wielkie,gmina wiejska,15.9233934,50.8793552
2,6,6,2,Jeżów Sudecki,gmina wiejska,15.74164,50.9361124
2,6,7,2,Mysłakowice,gmina wiejska,15.7777601,50.8410986
2,6,8,2,Podgórzyn,gmina wiejska,15.7050984,50.799449
2,6,9,2,Stara Kamienica,gmina wiejska,21.0152765,52.2314908
2,6,,,jeleniogórski,powiat,15.6823021,50.8665547
2,7,1,1,Kamienna Góra,gmina miejska,16.0237177,50.7852076
2,7,2,2,Kamienna Góra,gmina wiejska,16.0237177,50.7852076
2,7,3,3,Lubawka,gmina miejsko-wiejska,15.9996227,50.7033992
2,7,3,4,Lubawka,miasto,15.9996227,50.7033992
2,7,3,5,Lubawka,obszar wiejski,15.9996227,50.7033992
2,7,4,2,Marciszów,gmina wiejska,16.0347107,50.8414118
2,7,,,kamiennogórski,powiat,15.9921471,50.7915164
2,8,1,1,Duszniki-Zdrój,gmina miejska,16.3904406,50.404284
2,8,2,1,Kłodzko,gmina miejska,16.6613941,50.4345636
2,8,3,1,Kudowa-Zdrój,gmina miejska,16.2426605,50.4427156
2,8,4,1,Nowa Ruda,gmina miejska,16.5037092,50.5797139
2,8,5,1,Polanica-Zdrój,gmina miejska,16.5148115,50.4119089
2,8,6,3,Bystrzyca Kłodzka,gmina miejsko-wiejska,16.6417941,50.2990907
2,8,6,4,Bystrzyca Kłodzka,miasto,16.6417941,50.2990907
2,8,6,5,Bystrzyca Kłodzka,obszar wiejski,16.6417941,50.2990907
2,8,7,2,Kłodzko,gmina wiejska,16.6613941,50.4345636
2,8,8,3,Lądek-Zdrój,gmina miejsko-wiejska,16.8795362,50.3430802
2,8,8,4,Lądek-Zdrój,miasto,16.8795362,50.3430802
2,8,8,5,Lądek-Zdrój,obszar wiejski,16.8795362,50.3430802
2,8,9,2,Lewin Kłodzki,gmina wiejska,16.2909777,50.4056168
2,8,10,3,Międzylesie,gmina miejsko-wiejska,16.6670843,50.1477491
2,8,10,4,Międzylesie,miasto,16.6670843,50.1477491
2,8,10,5,Międzylesie,obszar wiejski,16.6670843,50.1477491
2,8,11,2,Nowa Ruda,gmina wiejska,16.5037092,50.5797139
2,8,12,3,Radków,gmina miejsko-wiejska,16.3972701,50.5046222
2,8,12,4,Radków,miasto,16.3972701,50.5046222
2,8,12,5,Radków,obszar wiejski,16.3972701,50.5046222
2,8,13,3,Stronie Śląskie,gmina miejsko-wiejska,16.8739539,50.2954526
2,8,13,4,Stronie Śląskie,miasto,16.8739539,50.2954526
2,8,13,5,Stronie Śląskie,obszar wiejski,16.8739539,50.2954526
2,8,14,3,Szczytna,gmina miejsko-wiejska,16.4474201,50.41339
2,8,14,4,Szczytna,miasto,16.4474201,50.41339
2,8,14,5,Szczytna,obszar wiejski,16.4474201,50.41339
2,8,,,kłodzki,powiat,16.5655666,50.4114042
2,9,1,1,Chojnów,gmina miejska,15.93648,51.2732
2,9,2,2,Chojnów,gmina wiejska,15.93648,51.2732
2,9,3,2,Krotoszyce,gmina wiejska,16.047285,51.1449432
2,9,4,2,Kunice,gmina wiejska,14.671507,49.9365523
2,9,5,2,Legnickie Pole,gmina wiejska,16.2427819,51.1443537
2,9,6,2,Miłkowice,gmina wiejska,16.0659081,51.2564211
2,9,7,3,Prochowice,gmina miejsko-wiejska,16.3653,51.27304
2,9,7,4,Prochowice,miasto,16.3653,51.27304
2,9,7,5,Prochowice,obszar wiejski,16.3653,51.27304
2,9,8,2,Ruja,gmina wiejska,16.4120948,51.1731895
2,9,,,legnicki,powiat,16.1593249,51.2067684
2,10,1,1,Lubań,gmina miejska,15.2893895,51.1179142
2,10,3,3,Leśna,gmina miejsko-wiejska,15.2640453,51.0241928
2,10,3,4,Leśna,miasto,15.2640453,51.0241928
2,10,3,5,Leśna,obszar wiejski,15.2640453,51.0241928
2,10,4,2,Lubań,gmina wiejska,15.2893895,51.1179142
2,10,5,3,Olszyna,gmina miejsko-wiejska,15.37221,51.06681
2,10,5,4,Olszyna,miasto,15.37221,51.06681
2,10,5,5,Olszyna,obszar wiejski,15.37221,51.06681
2,10,6,2,Platerówka,gmina wiejska,15.1718308,51.0595634
2,10,7,2,Siekierczyn,gmina wiejska,15.1849485,51.1259587
2,11,1,1,Lubin,gmina miejska,16.2095788,51.397722
2,11,2,2,Lubin,gmina wiejska,16.2095788,51.397722
2,11,4,3,Ścinawa,gmina miejsko-wiejska,16.4275399,51.4159
2,11,4,4,Ścinawa,miasto,16.4275399,51.4159
2,11,4,5,Ścinawa,obszar wiejski,16.4275399,51.4159
2,11,,,lubiński,powiat,72.6937323,55.1536343
2,12,1,3,Gryfów Śląski,gmina miejsko-wiejska,15.4122128,51.0350353
2,12,1,4,Gryfów Śląski,miasto,15.4122128,51.0350353
2,12,1,5,Gryfów Śląski,obszar wiejski,15.4122128,51.0350353
2,12,2,3,Lubomierz,gmina miejsko-wiejska,15.510661,51.0126464
2,12,2,4,Lubomierz,miasto,15.510661,51.0126464
2,12,2,5,Lubomierz,obszar wiejski,15.510661,51.0126464
2,12,3,3,Lwówek Śląski,gmina miejsko-wiejska,15.5905136,51.1095792
2,12,3,4,Lwówek Śląski,miasto,15.5905136,51.1095792
2,12,3,5,Lwówek Śląski,obszar wiejski,15.5905136,51.1095792
2,12,4,4,Mirsk,miasto,15.3858774,50.9704636
2,12,4,5,Mirsk,obszar wiejski,15.3858774,50.9704636
2,12,,,lwówecki,powiat,15.5136944,51.0283944
2,13,1,2,Cieszków,gmina wiejska,17.3576012,51.6309996
2,13,2,2,Krośnice,gmina wiejska,17.3571678,51.429691
2,13,3,3,Milicz,gmina miejsko-wiejska,17.2712122,51.5275957
2,13,3,4,Milicz,miasto,17.2712122,51.5275957
2,13,3,5,Milicz,obszar wiejski,17.2712122,51.5275957
2,13,,,milicki,powiat,17.332622,51.541736
2,14,1,1,Oleśnica,gmina miejska,17.3898504,51.2134346
2,14,2,3,Bierutów,gmina miejsko-wiejska,17.54603,51.12444
2,14,2,4,Bierutów,miasto,17.54603,51.12444
2,14,2,5,Bierutów,obszar wiejski,17.54603,51.12444
2,14,5,3,Międzybórz,gmina miejsko-wiejska,17.6660338,51.3962482
2,14,5,4,Międzybórz,miasto,17.6660338,51.3962482
2,14,5,5,Międzybórz,obszar wiejski,17.6660338,51.3962482
2,14,6,2,Oleśnica,gmina wiejska,17.3898504,51.2134346
2,14,7,3,Syców,gmina miejsko-wiejska,17.72016,51.30787
2,14,7,4,Syców,miasto,17.72016,51.30787
2,14,7,5,Syców,obszar wiejski,17.72016,51.30787
2,14,8,3,Twardogóra,gmina miejsko-wiejska,17.46841,51.36499
2,14,8,4,Twardogóra,miasto,17.46841,51.36499
2,14,8,5,Twardogóra,obszar wiejski,17.46841,51.36499
2,14,,,oleśnicki,powiat,17.530923,51.251709
2,15,1,1,Oława,gmina miejska,17.2924017,50.9459276
2,15,2,2,Domaniów,gmina wiejska,17.1482559,50.9011482
2,15,3,3,Jelcz-Laskowice,gmina miejsko-wiejska,17.3164789,51.0212945
2,15,3,4,Jelcz-Laskowice,miasto,17.3164789,51.0212945
2,15,3,5,Jelcz-Laskowice,obszar wiejski,17.3164789,51.0212945
2,15,4,2,Oława,gmina wiejska,17.2924017,50.9459276
2,15,,,oławski,powiat,17.3794513,51.0163482
2,16,1,3,Chocianów,gmina miejsko-wiejska,15.90438,51.41724
2,16,1,4,Chocianów,miasto,15.90438,51.41724
2,16,1,5,Chocianów,obszar wiejski,15.90438,51.41724
2,16,2,2,Gaworzyce,gmina wiejska,15.8780218,51.6339028
2,16,3,2,Grębocice,gmina wiejska,16.2480194,51.5928526
2,16,4,3,Polkowice,gmina miejsko-wiejska,16.0620494,51.5024848
2,16,4,4,Polkowice,miasto,16.0620494,51.5024848
2,16,4,5,Polkowice,obszar wiejski,16.0620494,51.5024848
2,16,5,3,Przemków,gmina miejsko-wiejska,15.7868955,51.5271198
2,16,5,4,Przemków,miasto,15.7868955,51.5271198
2,16,5,5,Przemków,obszar wiejski,15.7868955,51.5271198
2,16,6,2,Radwanice,gmina wiejska,17.1112823,51.0489879
2,16,,,polkowicki,powiat,16.0198221,51.4738876
2,17,1,2,Borów,gmina wiejska,21.9097168,50.7960167
2,17,2,2,Kondratowice,gmina wiejska,16.9272857,50.7736541
2,17,3,2,Przeworno,gmina wiejska,17.1652797,50.6861184
2,17,4,3,Strzelin,gmina miejsko-wiejska,17.0646124,50.7812167
2,17,4,4,Strzelin,miasto,17.0646124,50.7812167
2,17,4,5,Strzelin,obszar wiejski,17.0646124,50.7812167
2,17,5,3,Wiązów,gmina miejsko-wiejska,17.2023429,50.813798
2,17,5,4,Wiązów,miasto,17.2023429,50.813798
2,17,5,5,Wiązów,obszar wiejski,17.2023429,50.813798
2,17,,,strzeliński,powiat,17.0007158,50.8161834
2,18,1,2,Kostomłoty,gmina wiejska,23.618401,51.9730639
2,18,2,2,Malczyce,gmina wiejska,16.4935981,51.2204266
2,18,3,2,Miękinia,gmina wiejska,16.75191,51.1750305
2,18,4,3,Środa Śląska,gmina miejsko-wiejska,16.5925834,51.1641896
2,18,4,4,Środa Śląska,miasto,16.5925834,51.1641896
2,18,4,5,Środa Śląska,obszar wiejski,16.5925834,51.1641896
2,18,5,2,Udanin,gmina wiejska,16.4826214,51.0424529
2,18,,,średzki,powiat,16.5713037,51.1369337
2,19,1,1,Świdnica,gmina miejska,16.475679,50.8498434
2,19,2,1,Świebodzice,gmina miejska,16.3213376,50.8575475
2,19,3,2,Dobromierz,gmina wiejska,16.241178,50.9117546
2,19,4,3,Jaworzyna Śląska,gmina miejsko-wiejska,16.432166,50.9129256
2,19,4,4,Jaworzyna Śląska,miasto,16.432166,50.9129256
2,19,4,5,Jaworzyna Śląska,obszar wiejski,16.432166,50.9129256
2,19,5,2,Marcinowice,gmina wiejska,16.6403575,50.89093
2,19,6,3,Strzegom,gmina miejsko-wiejska,16.3510375,50.9604662
2,19,6,4,Strzegom,miasto,16.3510375,50.9604662
2,19,6,5,Strzegom,obszar wiejski,16.3510375,50.9604662
2,19,7,2,Świdnica,gmina wiejska,16.475679,50.8498434
2,19,8,3,Żarów,gmina miejsko-wiejska,16.49474,50.94076
2,19,8,4,Żarów,miasto,16.49474,50.94076
2,19,8,5,Żarów,obszar wiejski,16.49474,50.94076
2,19,,,świdnicki,powiat,16.475679,50.8498434
2,20,1,3,Oborniki Śląskie,gmina miejsko-wiejska,16.9148091,51.3009866
2,20,1,4,Oborniki Śląskie,miasto,16.9148091,51.3009866
2,20,1,5,Oborniki Śląskie,obszar wiejski,16.9148091,51.3009866
2,20,2,3,Prusice,gmina miejsko-wiejska,16.9606267,51.3704296
2,20,2,4,Prusice,miasto,16.9606267,51.3704296
2,20,2,5,Prusice,obszar wiejski,16.9606267,51.3704296
2,20,3,3,Trzebnica,gmina miejsko-wiejska,17.0632716,51.3104211
2,20,3,4,Trzebnica,miasto,17.0632716,51.3104211
2,20,3,5,Trzebnica,obszar wiejski,17.0632716,51.3104211
2,20,4,2,Wisznia Mała,gmina wiejska,17.0241914,51.2315629
2,20,5,2,Zawonia,gmina wiejska,17.2150504,51.3323339
2,20,6,3,Żmigród,gmina miejsko-wiejska,16.9058199,51.46654
2,20,6,4,Żmigród,miasto,16.9058199,51.46654
2,20,6,5,Żmigród,obszar wiejski,16.9058199,51.46654
2,20,,,trzebnicki,powiat,16.9985632,51.4188443
2,21,1,1,Boguszów-Gorce,gmina miejska,16.2042957,50.7559487
2,21,2,1,Jedlina-Zdrój,gmina miejska,16.345569,50.71966
2,21,3,1,Szczawno-Zdrój,gmina miejska,16.2478969,50.810462
2,21,4,2,Czarny Bór,gmina wiejska,16.1300631,50.7716843
2,21,5,3,Głuszyca,gmina miejsko-wiejska,16.3710701,50.68728
2,21,5,4,Głuszyca,miasto,16.3710701,50.68728
2,21,5,5,Głuszyca,obszar wiejski,16.3710701,50.68728
2,21,6,3,Mieroszów,gmina miejsko-wiejska,16.18882,50.6659
2,21,6,4,Mieroszów,miasto,16.18882,50.6659
2,21,6,5,Mieroszów,obszar wiejski,16.18882,50.6659
2,21,7,2,Stare Bogaczowice,gmina wiejska,16.1893863,50.8383577
2,21,,,wałbrzyski,powiat,16.2197229,50.7593258
2,22,1,3,Brzeg Dolny,gmina miejsko-wiejska,16.708557,51.2728265
2,22,1,4,Brzeg Dolny,miasto,16.708557,51.2728265
2,22,1,5,Brzeg Dolny,obszar wiejski,16.708557,51.2728265
2,22,2,2,Wińsko,gmina wiejska,16.6142027,51.4700683
2,22,3,3,Wołów,gmina miejsko-wiejska,16.6441164,51.3364277
2,22,3,4,Wołów,miasto,16.6441164,51.3364277
2,22,3,5,Wołów,obszar wiejski,16.6441164,51.3364277
2,22,,,wołowski,powiat,16.6003543,51.3910837
2,23,1,2,Czernica,gmina wiejska,17.2449366,51.0457858
2,23,2,2,Długołęka,gmina wiejska,17.2064831,51.1933768
2,23,3,2,Jordanów Śląski,gmina wiejska,16.8683365,50.8638771
2,23,4,3,Kąty Wrocławskie,gmina miejsko-wiejska,16.7675963,51.0309199
2,23,4,4,Kąty Wrocławskie,miasto,16.7675963,51.0309199
2,23,4,5,Kąty Wrocławskie,obszar wiejski,16.7675963,51.0309199
2,23,6,2,Mietków,gmina wiejska,16.6503844,50.9744926
2,23,7,3,Sobótka,gmina miejsko-wiejska,16.7445201,50.89984
2,23,7,4,Sobótka,miasto,16.7445201,50.89984
2,23,7,5,Sobótka,obszar wiejski,16.7445201,50.89984
2,23,8,3,Siechnice,gmina miejsko-wiejska,17.14733,51.03365
2,23,8,4,Siechnice,miasto,17.14733,51.03365
2,23,8,5,Siechnice,obszar wiejski,17.14733,51.03365
2,23,9,2,Żórawina,gmina wiejska,17.0357954,50.9811092
2,23,,,wrocławski,powiat,16.9831788,51.1407764
2,24,1,3,Bardo,gmina miejsko-wiejska,-83.3443501,36.7598092
2,24,1,4,Bardo,miasto,-83.3443501,36.7598092
2,24,1,5,Bardo,obszar wiejski,-83.3443501,36.7598092
2,24,2,2,Ciepłowody,gmina wiejska,16.9236828,50.667332
2,24,3,2,Kamieniec Ząbkowicki,gmina wiejska,16.8791589,50.5251922
2,24,4,2,Stoszowice,gmina wiejska,16.7008823,50.5830254
2,24,5,3,Ząbkowice Śląskie,gmina miejsko-wiejska,16.8132419,50.5893617
2,24,5,4,Ząbkowice Śląskie,miasto,16.8132419,50.5893617
2,24,5,5,Ząbkowice Śląskie,obszar wiejski,16.8132419,50.5893617
2,24,6,3,Ziębice,gmina miejsko-wiejska,17.03888,50.5983
2,24,6,4,Ziębice,miasto,17.03888,50.5983
2,24,6,5,Ziębice,obszar wiejski,17.03888,50.5983
2,24,7,3,Złoty Stok,gmina miejsko-wiejska,16.87578,50.44459
2,24,7,4,Złoty Stok,miasto,16.87578,50.44459
2,24,7,5,Złoty Stok,obszar wiejski,16.87578,50.44459
2,24,,,ząbkowicki,powiat,16.8122514,50.589523
2,25,1,1,Zawidów,gmina miejska,15.06215,51.02545
2,25,2,1,Zgorzelec,gmina miejska,15.0065645,51.1496361
2,25,3,3,Bogatynia,gmina miejsko-wiejska,14.9561498,50.9072496
2,25,3,4,Bogatynia,miasto,14.9561498,50.9072496
2,25,3,5,Bogatynia,obszar wiejski,14.9561498,50.9072496
2,25,4,3,Pieńsk,gmina miejsko-wiejska,15.04176,51.2475
2,25,4,4,Pieńsk,miasto,15.04176,51.2475
2,25,4,5,Pieńsk,obszar wiejski,15.04176,51.2475
2,25,5,2,Sulików,gmina wiejska,15.0710321,51.0758549
2,25,6,3,Węgliniec,gmina miejsko-wiejska,15.2299326,51.2879708
2,25,6,4,Węgliniec,miasto,15.2299326,51.2879708
2,25,6,5,Węgliniec,obszar wiejski,15.2299326,51.2879708
2,25,7,2,Zgorzelec,gmina wiejska,15.0065645,51.1496361
2,25,,,zgorzelecki,powiat,15.1457788,51.2488827
2,26,1,1,Wojcieszów,gmina miejska,15.92209,50.95167
2,26,2,1,Złotoryja,gmina miejska,15.9213852,51.1259316
2,26,3,2,Pielgrzymka,gmina wiejska,21.4399182,49.6153784
2,26,4,3,Świerzawa,gmina miejsko-wiejska,15.894809,51.0140473
2,26,4,4,Świerzawa,miasto,15.894809,51.0140473
2,26,4,5,Świerzawa,obszar wiejski,15.894809,51.0140473
2,26,5,2,Zagrodno,gmina wiejska,15.8652698,51.1908496
2,26,6,2,Złotoryja,gmina wiejska,15.9213852,51.1259316
2,26,,,złotoryjski,powiat,15.8337662,51.1557753
2,61,1,1,Jelenia Góra,gmina miejska,15.7193616,50.9044171
2,62,1,1,Legnica,gmina miejska,16.1553231,51.2070067
2,62,,,Legnica,miasto na prawach powiatu,16.1553231,51.2070067
2,64,1,1,Wrocław,gmina miejska,17.0385376,51.1078852
2,64,2,9,Wrocław-Fabryczna,delegatura,16.9285705,51.120355
2,64,3,9,Wrocław-Krzyki,delegatura,17.0531944,51.0785518
2,64,4,9,Wrocław-Psie Pole,delegatura,17.0355841,51.1458649
2,64,6,9,Wrocław-Śródmieście,delegatura,17.0812736,51.1132425
2,64,,,Wrocław,miasto na prawach powiatu,17.0385376,51.1078852
2,65,1,1,Wałbrzych,gmina miejska,16.2843553,50.7840092
2,65,,,Wałbrzych,miasto na prawach powiatu,16.2843553,50.7840092
2,,,,DOLNOŚLĄSKIE,województwo,16.8841961,51.1339861
4,1,1,1,Aleksandrów Kujawski,gmina miejska,18.6934504,52.8765762
4,1,2,1,Ciechocinek,gmina miejska,18.7948147,52.8790493
4,1,3,1,Nieszawa,gmina miejska,18.8950771,52.8344014
4,1,4,2,Aleksandrów Kujawski,gmina wiejska,18.6934504,52.8765762
4,1,5,2,Bądkowo,gmina wiejska,18.7927911,52.7033394
4,1,6,2,Koneck,gmina wiejska,18.7192458,52.7830135
4,1,7,2,Raciążek,gmina wiejska,18.8133859,52.856485
4,1,8,2,Waganiec,gmina wiejska,18.8631427,52.8027478
4,1,9,2,Zakrzewo,gmina wiejska,16.711787,52.399547
4,1,,,aleksandrowski,powiat,18.7182522,52.8153832
4,2,2,2,Bobrowo,gmina wiejska,19.2294383,53.2884315
4,2,4,2,Brzozie,gmina wiejska,19.6046191,53.3256292
4,2,5,3,Górzno,gmina miejsko-wiejska,19.6444061,53.1980031
4,2,5,4,Górzno,miasto,19.6444061,53.1980031
4,2,5,5,Górzno,obszar wiejski,19.6444061,53.1980031
4,2,6,2,Bartniczka,gmina wiejska,19.5324547,53.2485394
4,2,7,3,Jabłonowo Pomorskie,gmina miejsko-wiejska,19.2252994,53.3787566
4,2,7,4,Jabłonowo Pomorskie,miasto,19.2252994,53.3787566
4,2,7,5,Jabłonowo Pomorskie,obszar wiejski,19.2252994,53.3787566
4,2,8,2,Osiek,gmina wiejska,19.2641467,49.9496427
4,2,9,2,Świedziebnia,gmina wiejska,19.5439482,53.1458064
4,2,10,2,Zbiczno,gmina wiejska,19.3501101,53.3578427
4,2,,,brodnicki,powiat,-87.8360513,41.7539653
4,3,1,2,Białe Błota,gmina wiejska,17.9025308,53.0895614
4,3,2,2,Dąbrowa Chełmińska,gmina wiejska,18.2532968,53.1792145
4,3,3,2,Dobrcz,gmina wiejska,18.1315242,53.2764048
4,3,4,3,Koronowo,gmina miejsko-wiejska,17.924967,53.3155945
4,3,4,4,Koronowo,miasto,17.924967,53.3155945
4,3,4,5,Koronowo,obszar wiejski,17.924967,53.3155945
4,3,5,2,Nowa Wieś Wielka,gmina wiejska,18.1159963,52.9784796
4,3,6,2,Osielsko,gmina wiejska,18.0984908,53.1841113
4,3,7,2,Sicienko,gmina wiejska,17.7940342,53.2063746
4,3,8,4,Solec Kujawski,miasto,18.2258317,53.0832531
4,3,8,5,Solec Kujawski,obszar wiejski,18.2258317,53.0832531
4,3,,,bydgoski,powiat,18.0749923,53.118252
4,4,1,1,Chełmno,gmina miejska,18.4249899,53.34842
4,4,2,2,Chełmno,gmina wiejska,18.4249899,53.34842
4,4,3,2,Kijewo Królewskie,gmina wiejska,18.4379758,53.2724884
4,4,4,2,Lisewo,gmina wiejska,18.6875465,53.2954476
4,4,5,2,Papowo Biskupie,gmina wiejska,18.566103,53.2482101
4,4,6,2,Stolno,gmina wiejska,18.5420729,53.3228058
4,4,7,2,Unisław,gmina wiejska,18.3961325,53.2122406
4,4,,,chełmiński,powiat,18.5054863,53.2951708
4,5,1,1,Golub-Dobrzyń,gmina miejska,19.0539107,53.110535
4,5,2,2,Ciechocin,gmina wiejska,18.9327298,53.0694968
4,5,3,2,Golub-Dobrzyń,gmina wiejska,19.0539107,53.110535
4,5,4,3,Kowalewo Pomorskie,gmina miejsko-wiejska,18.89802,53.15467
4,5,4,4,Kowalewo Pomorskie,miasto,18.89802,53.15467
4,5,4,5,Kowalewo Pomorskie,obszar wiejski,18.89802,53.15467
4,5,5,2,Radomin,gmina wiejska,19.1694848,53.0860174
4,5,6,2,Zbójno,gmina wiejska,19.1119381,53.0063638
4,5,,,golubsko-dobrzyński,powiat,19.0683907,53.1140073
4,6,1,2,Grudziądz,gmina wiejska,18.7535649,53.4837486
4,6,2,2,Gruta,gmina wiejska,18.96118,53.4557163
4,6,3,3,Łasin,gmina miejsko-wiejska,19.0870908,53.5193613
4,6,3,4,Łasin,miasto,19.0870908,53.5193613
4,6,3,5,Łasin,obszar wiejski,19.0870908,53.5193613
4,6,4,3,Radzyń Chełmiński,gmina miejsko-wiejska,18.9371303,53.385034
4,6,4,4,Radzyń Chełmiński,miasto,18.9371303,53.385034
4,6,4,5,Radzyń Chełmiński,obszar wiejski,18.9371303,53.385034
4,6,5,2,Rogóźno,gmina wiejska,18.9455238,53.5484541
4,6,6,2,Świecie nad Osą,gmina wiejska,19.1211134,53.4521653
4,6,,,grudziądzki,powiat,18.7487561,53.4684288
4,7,1,1,Inowrocław,gmina miejska,18.2562032,52.7993317
4,7,2,2,Dąbrowa Biskupia,gmina wiejska,18.4622907,52.7902776
4,7,3,3,Gniewkowo,gmina miejsko-wiejska,18.40746,52.89463
4,7,3,4,Gniewkowo,miasto,18.40746,52.89463
4,7,3,5,Gniewkowo,obszar wiejski,18.40746,52.89463
4,7,4,2,Inowrocław,gmina wiejska,18.2562032,52.7993317
4,7,5,3,Janikowo,gmina miejsko-wiejska,18.11328,52.75378
4,7,5,4,Janikowo,miasto,18.11328,52.75378
4,7,5,5,Janikowo,obszar wiejski,18.11328,52.75378
4,7,6,3,Kruszwica,gmina miejsko-wiejska,18.33159,52.67429
4,7,6,4,Kruszwica,miasto,18.33159,52.67429
4,7,6,5,Kruszwica,obszar wiejski,18.33159,52.67429
4,7,7,3,Pakość,gmina miejsko-wiejska,18.08517,52.80141
4,7,7,4,Pakość,miasto,18.08517,52.80141
4,7,7,5,Pakość,obszar wiejski,18.08517,52.80141
4,7,8,2,Rojewo,gmina wiejska,18.2725761,52.9093335
4,7,,,inowrocławski,powiat,18.2957325,52.7947626
4,8,1,1,Lipno,gmina miejska,14.2293199,48.6393267
4,8,2,2,Bobrowniki,gmina wiejska,18.9591994,52.7795731
4,8,4,3,Dobrzyń nad Wisłą,gmina miejsko-wiejska,19.3182434,52.6375464
4,8,4,4,Dobrzyń nad Wisłą,miasto,19.3182434,52.6375464
4,8,4,5,Dobrzyń nad Wisłą,obszar wiejski,19.3182434,52.6375464
4,8,5,2,Kikół,gmina wiejska,19.1199145,52.9119516
4,8,6,2,Lipno,gmina wiejska,14.2293199,48.6393267
4,8,7,3,Skępe,gmina miejsko-wiejska,19.356164,52.8677421
4,8,7,4,Skępe,miasto,19.356164,52.8677421
4,8,7,5,Skępe,obszar wiejski,19.356164,52.8677421
4,8,8,2,Tłuchowo,gmina wiejska,19.4129515,52.7553013
4,8,9,2,Wielgie,gmina wiejska,19.2533342,52.7489266
4,8,,,lipnowski,powiat,19.2657878,52.8135509
4,9,1,2,Dąbrowa,gmina wiejska,20.6802939,49.6895754
4,9,2,2,Jeziora Wielkie,gmina wiejska,18.2975,52.5511332
4,9,3,3,Mogilno,gmina miejsko-wiejska,17.9556926,52.6577648
4,9,3,4,Mogilno,miasto,17.9556926,52.6577648
4,9,3,5,Mogilno,obszar wiejski,17.9556926,52.6577648
4,9,4,3,Strzelno,gmina miejsko-wiejska,18.1726601,52.62772
4,9,4,4,Strzelno,miasto,18.1726601,52.62772
4,9,4,5,Strzelno,obszar wiejski,18.1726601,52.62772
4,9,,,mogileński,powiat,18.0818447,52.6295025
4,10,1,3,Kcynia,gmina miejsko-wiejska,17.4884299,52.99166
4,10,1,4,Kcynia,miasto,17.4884299,52.99166
4,10,1,5,Kcynia,obszar wiejski,17.4884299,52.99166
4,10,2,3,Mrocza,gmina miejsko-wiejska,17.60415,53.24285
4,10,2,4,Mrocza,miasto,17.60415,53.24285
